epoch,avg_loss
51,0.050300832682599626
52,0.044327498374817274
53,0.04081835395966967
54,0.05146639351733029
55,0.0494793620503818
56,0.04412335983943194
57,0.055438852248092495
58,0.032704369785885014
59,0.040759066585451365
60,0.029240588502337534
61,0.0221760052566727
62,0.025985965970903635
63,0.034828914872681103
64,0.035819199246664844
65,0.03152936111049106
66,0.029426968656480312
67,0.034205533525285624
68,0.039671871500710644
69,0.04355930630117655
70,0.046834316298676036
71,0.026522395278637607
72,0.03204057672216246
73,0.03689940685095886
74,0.04127061260320867
75,0.04115180909866467
76,0.04263774406475326
77,0.03856034122873098
78,0.05202454305253923
79,0.04144229809753597
80,0.0594761207078894
81,0.05372552111900101
82,0.040408183742935457
83,0.035784309885154165
84,0.046071246227559946
85,0.04316128594412779
86,0.043554977203408875
87,0.04313159666101759
88,0.04225269429540882
89,0.052563715706734605
90,0.04752653976902366
91,0.04577844221300135
92,0.03648407047148794
93,0.028492784399228793
94,0.03585351751341174
95,0.031186902817959588
96,0.03317023728353282
97,0.040661874848107495
98,0.03351570173011472
99,0.04577084397897124
100,0.03640957774283985
101,0.04847937605033318
102,0.028355298020566504
103,0.03469782955168436
104,0.029473439130621653
105,0.039849541150033474
106,0.04132764666186025
107,0.04333262424916029
108,0.03411463492860397
109,0.04039764295642575
110,0.040564134736390166
111,0.0522601002206405
112,0.03787106376451751
113,0.034404512688828014
114,0.042691010826577745
115,0.047899569074312844
116,0.05956899568748971
117,0.03918077144771814
118,0.02767245873110369
119,0.03290287420774499
120,0.04744651075452566
121,0.045440475922077894
122,0.03319430681100736
123,0.04677858921544006
124,0.04592314752517268
125,0.042063045393054686
126,0.04582611075602472
127,0.0466912102419883
128,0.04147063702112064
129,0.032418799887333684
130,0.040077484717282154
131,0.026565131498500705
132,0.03205519433443745
133,0.03526580067894732
134,0.05082482181023806
135,0.03235597411791483
136,0.03646300686523318
137,0.030260939500294626
138,0.05350715030605594
139,0.03769686375744641
140,0.036034065657683335
141,0.02433677458126719
